host_id,reviews_per_month,high_number_of_reviews
639785,0.37,1
640117,0.33,0
642004,0.8200000000000001,1
642986,0.55,1
643120,7.42,1
643512,0.13,0
644941,0.51,1
645887,2.22,1
646563,0.79,1
646592,1.02,1
646729,3.32,1
647100,0.44,1
647256,0.0,0
647528,0.53,1
649374,0.5,1
651770,0.0,0
651818,1.12,1
652539,1.13,1
652842,0.4,1
653077,0.25,0
653405,1.22,1
654515,0.06,0
655234,0.0,0
655450,0.28,0
655506,0.11,0
656798,2.67,1
656841,0.45,1
656978,0.0,0
657869,3.0,1
658618,3.5,1
660723,0.72,1
661399,1.78,1
662432,0.05,0
663384,0.2,0
663517,3.18,1
663764,5.99,1
663879,2.55,1
665013,0.1,0
665591,0.0,0
666271,0.18,0
666862,0.81,1
667627,1.22,1
667926,0.59,1
668564,0.48,1
669695,0.97,1
670367,0.0,0
671187,0.0,0
671310,0.0,0
671579,0.07,0
672131,0.18,0
672573,0.02,0
673090,0.38,1
673406,0.41,1
674970,0.19,0
675317,0.0,0
676140,0.2,0
676480,0.5,1
676499,0.06,0
678994,0.69,1
679157,0.14,0
679431,1.29,1
680557,0.0,0
680818,0.73,1
681225,0.67,1
681331,0.09,0
683027,3.24,1
683142,0.09,0
683180,1.65,1
683203,0.04,0
683230,1.16,1
683457,0.04,0
683794,0.26,0
683975,1.08,1
684129,0.3,0
684398,0.04,0
684629,0.11,0
685299,0.71,1
686147,0.73,1
686339,0.0,0
686494,3.18,1
686768,2.49,1
687062,4.15,1
687361,0.37,1
689427,1.76,1
689661,0.19,0
690079,0.45,1
692607,0.0,0
693815,0.0,0
696141,0.42,1
696482,0.26,0
696487,0.0,0
697081,0.52,1
697442,13.08,1
697477,3.8899999999999997,1
697560,0.0,0
697678,0.15,0
697990,0.26,0
698449,0.0,0
699759,1.57,1
700224,1.21,1
700231,0.0,0
700913,0.18,0
701913,1.0,1
702103,0.0,0
702419,1.17,1
703023,0.05,0
704043,0.22,0
705209,0.82,1
705450,0.2,0
706037,0.0,0
706191,0.0,0
706418,0.09,0
706623,0.72,1
707534,0.36,1
707992,0.0,0
709939,0.09,0
710916,3.95,1
712590,0.34,0
712992,3.61,1
713116,0.0,0
713747,0.0,0
713764,3.68,1
714531,1.6099999999999999,1
715807,0.17,0
716064,0.84,1
716306,2.64,1
718349,2.21,1
718630,0.19,0
719497,0.24,0
720320,0.0,0
720510,2.54,1
720558,1.04,1
720974,2.74,1
721267,0.03,0
721833,0.0,0
722320,4.36,1
722831,0.26,0
723184,0.0,0
724633,0.21,0
724870,0.32,0
725286,0.92,1
725953,0.0,0
725980,1.14,1
726197,0.0,0
726333,0.26,0
727084,0.16,0
727114,0.16,0
727410,0.58,1
727459,1.33,1
727585,3.58,1
728097,0.0,0
728477,0.27,0
728785,0.0,0
729279,0.7,1
729648,1.13,1
731352,0.17,0
731582,0.06,0
731601,0.02,0
731855,0.0,0
732535,2.4800000000000004,1
733034,0.12,0
733168,0.11,0
733282,0.08,0
733286,0.04,0
733370,0.25,0
733543,0.37,1
733894,0.41,1
735287,0.0,0
735701,4.93,1
736815,0.48,1
737515,0.0,0
737585,1.19,1
738918,2.34,1
739499,1.73,1
739539,3.43,1
739592,0.0,0
740029,0.02,0
740032,0.53,1
740656,2.58,1
740756,0.24,0
740812,3.35,1
742100,0.75,1
742729,1.0,1
742949,0.75,1
743321,0.25,0
743716,0.05,0
743742,3.73,1
745069,0.74,1
745186,0.02,0
745486,1.15,1
746006,0.08,0
746552,0.02,0
747031,2.26,1
747671,0.11,0
747698,0.11,0
747934,0.09,0
748365,0.27,0
749126,0.47,1
751120,0.45,1
751743,0.24,0
752478,0.0,0
754675,0.11,0
754952,0.03,0
755603,0.32,0
756173,6.1899999999999995,1
756577,0.0,0
757166,0.84,1
758052,1.43,1
758152,0.11,0
758441,0.39,1
759883,2.45,1
761943,0.52,1
762563,0.04,0
762610,1.95,1
763439,0.03,0
764549,1.71,1
764688,0.03,0
766182,0.08,0
766580,0.9,1
766920,0.08,0
767346,1.0,1
768181,0.02,0
770004,0.04,0
770831,1.09,1
772300,0.03,0
772862,0.7,1
773928,0.17,0
774128,0.01,0
775409,2.69,1
776290,0.23,0
776490,0.68,1
776645,0.33,0
777522,0.24,0
778213,0.0,0
778293,2.38,1
778994,0.15,0
779474,3.04,1
779551,3.81,1
780477,1.59,1
780952,0.13,0
780958,0.29,0
781180,0.39,1
781647,0.49,1
781674,0.21,0
782008,0.02,0
783216,0.0,0
785283,2.0300000000000002,1
785524,8.54,1
785940,0.18,0
786862,0.03,0
787204,0.23,0
787273,0.07,0
787643,0.0,0
790850,0.5,1
790872,0.26,0
791011,0.0,0
791287,1.78,1
792159,12.97,1
792365,0.21,0
792823,0.12,0
793225,0.11,0
793620,0.38,1
793833,3.21,1
794042,0.17,0
794727,0.35,0
794878,0.26,0
795031,3.4299999999999997,1
795640,0.06,0
795889,0.03,0
797100,0.07,0
798380,0.15,0
798653,0.13,0
798949,0.0,0
799082,0.13,0
799317,0.64,1
799566,0.0,0
801176,0.04,0
801538,0.27,0
801975,2.96,1
802971,0.19,0
803468,0.28,0
804812,1.6,1
805344,0.0,0
805843,0.1,0
806214,1.27,1
806774,0.92,1
806818,2.67,1
807340,2.38,1
807404,0.0,0
807642,0.83,1
807734,0.98,1
808068,0.0,0
808189,0.99,1
809358,0.06,0
810266,0.02,0
810560,0.05,0
811651,1.02,1
812331,0.04,0
812672,0.59,1
812814,0.14,0
812866,0.0,0
813647,0.45,1
814747,2.9,1
814945,1.5,1
815436,4.43,1
815741,0.1,0
815977,2.79,1
816008,0.17,0
816014,0.5,1
817948,0.02,0
818508,0.25,0
818753,0.0,0
819257,0.0,0
819636,0.11,0
819688,0.24,0
819759,1.11,1
820010,6.26,1
820011,1.13,1
820046,0.14,0
820649,0.0,0
822839,1.08,1
823006,0.25,0
823392,0.18,0
824689,0.37,1
825022,0.4,1
825856,0.04,0
826192,4.2,1
826459,2.47,1
826493,0.0,0
827235,0.06,0
827615,0.0,0
828682,0.04,0
829652,1.11,1
831185,0.83,1
831572,0.24,0
832244,0.33,0
832695,0.2,0
833926,0.33,0
834185,0.18,0
834483,0.25,0
834806,0.09,0
835019,0.36,1
835110,2.77,1
835112,0.0,0
835534,1.76,1
836168,3.26,1
836353,0.78,1
836911,0.03,0
838325,0.33,0
838704,1.63,1
839021,0.18,0
839657,1.64,1
839679,2.61,1
839702,0.67,1
840092,3.5,1
840342,0.22,0
840868,0.42,1
840987,0.0,0
841179,2.21,1
842091,6.75,1
844096,0.16,0
844227,0.57,1
844422,0.0,0
844442,0.0,0
844824,0.0,0
844862,0.51,1
848748,1.38,1
848960,0.62,1
849248,0.1,0
849356,0.8,1
849492,0.99,1
850526,0.27,0
851736,0.64,1
852282,0.0,0
853118,0.56,1
853502,0.0,0
854208,0.46,1
854458,0.18,0
855079,0.12,0
855089,0.0,0
855266,0.03,0
855437,2.72,1
857599,0.05,0
858359,0.11,0
860636,0.96,1
861330,0.0,0
861848,0.34,0
863303,0.25,0
864370,0.68,1
864735,1.81,1
864737,0.81,1
864766,0.58,1
865148,2.99,1
865264,1.27,1
867225,1.14,1
867249,1.8,1
867637,2.1,1
868804,0.0,0
869794,0.21,0
869880,0.83,1
871914,0.1,0
872121,1.26,1
872528,0.23,0
872654,0.06,0
872805,1.6400000000000001,1
873273,5.4,1
873624,0.05,0
874355,0.23,0
874471,2.07,1
875439,2.75,1
875830,0.73,1
876054,2.5,1
876116,0.17,0
876225,0.84,1
877452,0.0,0
877697,0.0,0
878546,0.4,1
878938,1.47,1
880323,0.02,0
880797,1.77,1
880975,0.9,1
881214,0.24,0
881222,0.0,0
881301,0.17,0
886646,0.18,0
886705,0.07,0
887115,0.02,0
888939,0.25,0
889106,1.97,1
890215,0.26,0
890425,0.35,0
891072,0.07,0
891267,0.08,0
891403,0.9,1
893136,0.12,0
893148,1.19,1
893308,2.63,1
894712,0.09,0
895135,2.28,1
896708,0.53,1
896918,0.94,1
897121,4.11,1
897871,0.19,0
898412,0.25,0
898980,0.77,1
899579,0.31,0
900055,0.0,0
900154,0.08,0
900186,4.2,1
902054,0.98,1
902703,0.62,1
903086,0.57,1
903686,0.09,0
904833,0.02,0
905272,0.38,1
905563,0.0,0
907037,0.21,0
908514,0.45,1
908906,0.33999999999999997,0
909146,0.64,1
909234,0.62,1
909577,6.16,1
909710,0.41,1
910187,0.0,0
910677,1.23,1
910719,0.0,0
910884,0.02,0
911596,1.22,1
912101,0.0,0
912324,0.78,1
912400,2.21,1
912541,0.01,0
912657,0.21,0
912993,0.0,0
913940,0.0,0
914838,1.13,1
914972,0.22,0
915640,0.98,1
915973,0.98,1
916092,0.0,0
916377,0.04,0
916804,0.0,0
918087,1.2799999999999998,1
918543,0.0,0
918668,0.0,0
918866,0.38,1
919218,1.09,1
920002,0.4,1
920124,2.74,1
920329,0.05,0
920542,0.45,1
921269,0.56,1
921299,0.36,1
921431,3.37,1
921897,2.49,1
922056,0.0,0
922462,0.0,0
922478,1.6,1
922922,0.35,0
923412,0.0,0
923465,1.48,1
923791,0.53,1
926743,0.05,0
927028,0.78,1
927072,0.0,0
927695,0.14,0
928165,0.62,1
931058,0.32,0
931790,0.0,0
932021,0.06,0
932245,0.43,1
932830,0.57,1
933263,4.05,1
933378,0.0,0
934811,0.2,0
936114,0.9299999999999999,1
936258,0.13,0
936630,2.73,1
938056,1.7,1
938086,0.22,0
940333,0.0,0
940724,2.21,1
942252,4.6499999999999995,1
942550,2.55,1
942933,0.01,0
943095,0.05,0
943367,0.21,0
945063,0.0,0
945144,0.11,0
945407,0.11,0
945499,0.0,0
945880,0.03,0
946182,0.66,1
946323,0.09,0
946656,0.07,0
946672,0.09,0
946943,3.8200000000000003,1
948095,0.12,0
948164,0.09,0
949070,0.13,0
949221,17.849999999999998,1
950232,0.0,0
950657,0.59,1
950826,0.39,1
951571,0.53,1
951909,0.29,0
951917,0.09,0
952381,0.29,0
952909,0.0,0
953375,0.24,0
953565,0.14,0
953913,0.03,0
956269,0.47,1
956379,1.5,1
956383,0.0,0
959239,0.27,0
960013,0.95,1
960248,3.79,1
960850,0.06,0
961342,0.31,0
962673,1.0,1
962936,0.64,1
964482,7.07,1
964882,0.04,0
964891,0.68,1
965061,0.14,0
965453,0.9,1
965946,0.32,0
965976,0.15,0
966461,1.83,1
966637,0.62,1
967133,1.76,1
970375,0.82,1
970540,0.0,0
970831,2.05,1
971075,1.43,1
973036,3.0,1
973438,2.74,1
973817,0.0,0
974472,0.17,0
975030,1.8,1
975656,0.2,0
975819,0.0,0
977716,0.11,0
978029,0.0,0
978580,0.0,0
979144,4.67,1
980101,3.53,1
980118,0.11,0
983006,0.04,0
983223,0.04,0
983477,0.36,1
983745,0.33,0
985635,0.71,1
986623,1.85,1
987621,0.03,0
987941,0.0,0
988069,0.22,0
988251,0.5,1
988350,1.43,1
988788,0.02,0
991082,0.0,0
991380,0.2,0
993817,0.02,0
997124,0.04,0
997334,0.72,1
997892,0.0,0
997947,0.69,1
998062,0.0,0
999689,0.14,0
1000014,0.19,0
1000278,3.15,1
1000477,0.08,0
1001819,2.35,1
1002129,1.88,1
1002452,2.0,1
1002840,1.45,1
1003394,0.26,0
1005489,0.61,1
1005966,0.45,1
1006421,0.28,0
1007558,6.6,1
1010242,1.29,1
1010338,0.5,1
1010344,0.09,0
1010435,0.12,0
1010743,0.0,0
1011426,0.63,1
1012583,1.77,1
1012628,0.0,0
1012691,1.02,1
1012895,0.24,0
1014484,0.04,0
1014639,0.13,0
1015345,0.74,1
1015883,0.4,1
1016005,0.91,1
1016141,0.03,0
1017231,0.14,0
1017473,0.36,1
1017772,0.65,1
1018472,2.2,1
1019170,1.35,1
1019963,3.69,1
1020326,0.02,0
1020357,1.08,1
1020828,0.02,0
1021060,3.49,1
1021134,0.02,0
1021834,0.0,0
1023985,0.03,0
1024248,0.32,0
1024251,0.83,1
1024355,0.14,0
1024786,3.27,1
1026622,0.03,0
1027283,0.42,1
1027417,0.13,0
1029021,1.71,1
1029090,0.33,0
1030491,0.0,0
1030526,0.0,0
1031148,2.86,1
1033792,0.07,0
1033829,0.07,0
1034976,1.9700000000000002,1
1035102,0.41,1
1036617,0.34,0
1036697,1.23,1
1038645,0.1,0
1038989,2.5500000000000003,1
1039519,0.13,0
1091832,0.44,1
1092203,0.71,1
1093167,0.16,0
1093220,0.91,1
1094178,1.92,1
1094258,0.19,0
1094833,0.0,0
1096084,0.09,0
1097545,2.86,1
1098809,1.16,1
1098902,2.31,1
1099464,0.05,0
1100494,1.18,1
1100659,2.93,1
1102291,1.49,1
1103131,3.6100000000000003,1
1103252,3.26,1
1104166,5.199999999999999,1
1104548,0.47,1
1104814,0.05,0
1106098,0.0,0
1106323,0.02,0
1106592,0.0,0
1106665,0.0,0
1106731,0.7999999999999999,1
1106804,0.04,0
1109143,0.01,0
1109658,0.04,0
1110017,0.04,0
1110208,0.71,1
1112560,3.7,1
1112829,0.02,0
1113080,1.81,1
1114587,0.95,1
1115218,0.34,0
1115741,0.2,0
1116256,0.1,0
1118296,0.56,1
1119058,1.28,1
1119739,0.47,1
1120455,0.0,0
1121064,2.82,1
1121193,0.07,0
1121672,0.79,1
1123923,0.75,1
1124797,1.19,1
1126015,0.48,1
1129218,0.35,0
1130454,0.17,0
1130935,0.0,0
1131081,0.2,0
1131394,0.08,0
1132004,0.06,0
1132207,0.07,0
1135032,0.52,1
1136532,0.19,0
1136842,0.09,0
1137008,0.0,0
1137079,3.7,1
1139222,0.21,0
1139574,0.39,1
1141610,0.0,0
1141935,3.42,1
1142068,0.98,1
1142839,0.0,0
1143151,0.35,0
1143503,0.03,0
1143620,0.02,0
1144415,1.49,1
1146744,0.61,1
1146958,2.83,1
1147345,0.38,1
1149419,0.35,0
1151818,0.26,0
1151840,0.03,0
1151987,0.0,0
1153789,0.53,1
1153993,0.33,0
1154016,0.36,1
1154790,0.0,0
1154922,0.43,1
1155020,3.02,1
1155050,3.74,1
1155164,0.69,1
1156763,1.76,1
1157099,1.29,1
1157620,2.19,1
1158300,0.11,0
1158429,0.0,0
1158684,0.0,0
1159268,0.0,0
1162642,0.04,0
1163315,4.62,1
1163318,3.66,1
1163720,0.03,0
1164515,2.58,1
1164568,0.05,0
1164642,0.23,0
1165231,0.66,1
1166833,0.14,0
1167801,1.33,1
1171465,0.25,0
1171497,1.22,1
1171704,1.85,1
1171707,0.07,0
1172020,0.1,0
1172202,7.55,1
1173599,0.05,0
1173652,1.53,1
1174963,0.17,0
1175504,0.05,0
1177128,0.33,0
1177400,0.06,0
1177497,7.43,1
1177947,0.78,1
1179779,0.0,0
1180050,0.06,0
1180190,0.39,1
1180925,1.28,1
1181122,0.82,1
1181366,0.0,0
1181486,0.04,0
1181565,1.33,1
1181908,2.39,1
1182180,0.58,1
1182294,0.05,0
1184442,0.02,0
1184707,0.13,0
1185024,0.21,0
1186520,0.13,0
1187935,2.6100000000000003,1
1189622,0.25,0
1190088,0.55,1
1190628,0.24,0
1190853,4.62,1
1190978,0.23,0
1191142,0.86,1
1192413,0.0,0
1192610,0.58,1
1192630,2.8200000000000003,1
1192659,3.91,1
1192769,0.58,1
1193933,0.0,0
1194064,0.02,0
1194377,1.47,1
1195295,0.49,1
1196023,3.17,1
1196848,0.86,1
1197307,0.87,1
1197823,2.42,1
1199375,0.42,1
1200192,0.0,0
1200603,1.75,1
1201534,1.54,1
1202621,0.84,1
1203500,0.55,1
1206310,0.07,0
1207773,0.28,0
1208337,0.07,0
1208962,0.02,0
1210541,0.05,0
1211067,5.1,1
1211856,0.14,0
1211994,0.02,0
1212041,0.24,0
1212731,0.04,0
1213248,2.22,1
1215096,0.0,0
1215853,1.05,1
1215949,2.4,1
1216362,3.6999999999999997,1
1216891,2.34,1
1217241,3.22,1
1217923,1.3,1
1218837,0.04,0
1220404,1.56,1
1220414,0.86,1
1221228,0.09,0
1223281,0.33,0
1223568,0.64,1
1225787,0.36,1
1226375,1.46,1
1226742,2.25,1
1226850,0.0,0
1226950,0.39,1
1227833,0.17,0
1228080,0.02,0
1228328,0.48,1
1228668,0.1,0
1229609,0.05,0
1229984,0.41000000000000003,1
1230560,2.34,1
1232988,0.24,0
1233267,0.21,0
1233402,0.06,0
1233744,2.18,1
1234405,0.47,1
1235070,0.02,0
1236070,1.37,1
1236663,3.89,1
1236817,0.98,1
1237358,0.02,0
1237426,1.22,1
1237632,0.0,0
1238879,0.03,0
1239078,1.6800000000000002,1
1239272,0.92,1
1239959,0.02,0
1240820,5.4,1
1240933,0.0,0
1240958,0.0,0
1241420,2.17,1
1241543,0.73,1
1241548,0.23,0
1241818,0.06,0
1242357,0.02,0
1242374,1.54,1
1242636,0.43,1
1242765,0.68,1
1243192,0.0,0
1243547,0.0,0
1245423,0.31,0
1245722,0.69,1
1246073,0.48,1
1247329,0.31,0
1249116,0.04,0
1250061,2.07,1
1251879,1.0,1
1252131,0.96,1
1252275,0.38,1
1252733,1.54,1
1252743,0.31,0
1252820,2.08,1
1253125,0.43,1
1254489,0.63,1
1256874,0.52,1
1257048,2.34,1
1257309,0.1,0
1257611,0.07,0
1257760,0.0,0
1258319,0.09,0
1258363,0.12,0
1260391,0.65,1
1260413,0.87,1
1260642,1.83,1
1260921,2.75,1
1261480,2.37,1
1262195,2.73,1
1262441,0.0,0
1262622,0.22,0
1263176,1.6,1
1263574,0.09,0
1264407,0.07,0
1264655,0.24,0
1265437,1.39,1
1265619,0.21,0
1265635,0.29,0
1267021,0.94,1
1267556,1.49,1
1269455,0.36,1
1269526,1.1400000000000001,1
1271825,0.0,0
1272714,3.63,1
1272997,2.59,1
1273607,0.89,1
1273825,0.35,0
1273890,0.33,0
1274264,0.13,0
1274269,0.78,1
1276028,1.13,1
1276297,0.05,0
1276497,0.05,0
1277222,0.23,0
1278427,0.58,1
1278725,0.43,1
1278802,2.67,1
1278978,0.03,0
1279152,0.13,0
1279181,0.0,0
1279211,0.23,0
1279274,0.0,0
1280731,9.02,1
1281637,0.02,0
1282611,0.25,0
1283375,1.01,1
1283476,0.45,1
1283991,0.0,0
1284306,0.11,0
1285768,0.14,0
1286275,0.49,1
1286331,1.22,1
1286399,0.1,0
1286417,1.43,1
1286786,0.04,0
1287492,0.36,1
1287719,0.02,0
1287787,0.29000000000000004,0
1287826,0.04,0
1288057,0.0,0
1288460,1.78,1
1289160,0.3,0
1289713,0.21,0
1289936,1.93,1
1290193,1.01,1
1290508,0.03,0
1290628,2.06,1
1290741,0.05,0
1290870,4.43,1
1291410,0.9,1
1292250,0.06,0
1294005,0.16,0
1294674,0.66,1
1295284,0.0,0
1295416,0.37,1
1295576,1.67,1
1296938,0.82,1
1297675,1.59,1
1298759,0.04,0
1299166,0.99,1
1299252,3.71,1
1300215,0.53,1
1301576,2.87,1
1301613,0.14,0
1302029,0.66,1
1302317,0.0,0
1302599,0.02,0
1302843,2.13,1
1303029,1.52,1
1303459,1.2,1
1303542,0.05,0
1303934,0.0,0
1304390,0.13,0
1304710,0.89,1
1304893,0.09,0
1306587,0.13,0
1306620,0.63,1
1306850,0.12,0
1307197,0.18,0
1307773,0.05,0
1308282,0.23,0
1309145,1.05,1
1309852,0.1,0
1311104,0.43,1
1311398,3.34,1
1311870,0.53,1
1313148,1.43,1
1313306,0.11,0
1313385,0.3,0
1314045,20.48,1
1314834,1.24,1
1315306,0.16,0
1315670,0.6799999999999999,1
1316279,0.32,0
1316648,0.16,0
1316936,0.26,0
1317343,1.99,1
1317353,0.09,0
1317360,1.6,1
1317384,4.890000000000001,1
1317588,0.06,0
1317913,1.0,1
1318137,0.22,0
1318986,0.0,0
1319214,0.18,0
1319462,4.34,1
1320538,0.24,0
1321170,1.64,1
1321504,0.43,1
1325958,0.0,0
1325961,0.59,1
1326955,0.21,0
1327095,0.0,0
1327248,0.22,0
1327520,0.16,0
1327887,1.34,1
1328716,0.94,1
1330116,0.05,0
1330500,0.14,0
1330961,0.0,0
1331063,0.02,0
1331180,0.0,0
1331493,0.06,0
1331850,0.28,0
1332108,0.7,1
1333404,0.7,1
1333485,0.37,1
1333948,0.51,1
1334160,1.74,1
1334373,0.38,1
1334808,0.0,0
1335392,0.0,0
1335736,0.14,0
1336542,0.03,0
1337630,0.05,0
1338262,2.22,1
1339545,7.48,1
1340007,2.64,1
1340207,0.09,0
1340740,1.08,1
1341264,0.17,0
1341922,0.0,0
1342653,0.27,0
1342918,0.23,0
1343352,0.06,0
1343621,0.26,0
1343630,2.07,1
1343814,0.46,1
1345194,0.0,0
1345452,0.14,0
1345611,0.82,1
1345769,0.64,1
1345812,0.76,1
1346437,0.0,0
1348312,0.0,0
1348494,2.31,1
1349266,0.2,0
1349340,0.1,0
1351409,0.21,0
1353336,0.05,0
1353426,0.05,0
1354539,2.75,1
1354727,2.5799999999999996,1
1354758,1.53,1
1354796,4.41,1
1355112,2.63,1
1355616,0.0,0
1355958,0.0,0
1356046,4.97,1
1358245,0.37,1
1358304,0.0,0
1359519,0.1,0
1359611,0.11,0
1360043,2.39,1
1360198,0.37,1
1360296,0.21,0
1360423,0.0,0
1361993,0.0,0
1362083,0.99,1
1362963,0.0,0
1363848,1.48,1
1363910,0.01,0
1364042,2.88,1
1364105,3.31,1
1364903,0.4,1
1366194,0.58,1
1366270,0.43,1
1366310,5.58,1
1366844,3.37,1
1367316,2.93,1
1369577,5.18,1
1370324,0.64,1
1370358,0.11,0
1371276,0.46,1
1372779,1.05,1
1372786,0.29,0
1372837,0.0,0
1372942,0.12,0
1373616,0.0,0
1373836,0.05,0
1374432,1.13,1
1376385,0.64,1
1376639,0.21,0
1376778,0.68,1
1377201,0.08,0
1377444,1.08,1
1378036,0.19,0
1378368,0.0,0
1380060,1.13,1
1380312,0.47,1
1380703,0.01,0
1381000,0.11,0
1381171,0.07,0
1382749,0.24,0
1384016,0.55,1
1384111,1.1800000000000002,1
1384256,4.95,1
1384388,3.76,1
1384559,1.36,1
1385157,1.31,1
1385575,1.4,1
1385899,0.0,0
1386468,2.98,1
1386685,0.0,0
1386983,3.87,1
1387175,0.99,1
1387286,0.03,0
1387341,0.0,0
1387370,0.19,0
1389487,0.25,0
1390414,1.48,1
1390555,0.51,1
1390947,0.08,0
1390999,0.0,0
1391186,0.36,1
1391408,0.0,0
1392440,0.11,0
1393089,0.61,1
1393469,0.56,1
1394190,0.6000000000000001,1
1394543,1.87,1
1394669,0.43,1
1394711,2.34,1
1395401,0.18,0
1395530,0.77,1
1395843,0.07,0
1395940,3.33,1
1396183,0.15,0
1396546,0.0,0
1397061,0.0,0
1397078,0.05,0
1397115,0.75,1
1397160,0.02,0
1397707,0.57,1
1397883,0.42,1
1398639,0.8700000000000001,1
1400369,0.53,1
1401316,0.06,0
1401526,0.0,0
1401835,1.52,1
1401919,0.49,1
1402454,1.07,1
1402455,0.0,0
1402817,0.07,0
1402951,0.2,0
1403210,0.22,0
1403333,0.9,1
1405213,0.0,0
1405217,0.27,0
1405374,0.0,0
1405974,0.02,0
1406214,2.5,1
1406432,4.38,1
1406458,0.9,1
1406773,0.38,1
1407079,0.0,0
1407251,3.46,1
1407325,0.29,0
1407676,6.54,1
1407737,1.68,1
1408733,0.71,1
1408973,0.98,1
1409262,7.359999999999999,1
1409287,0.0,0
1409489,2.78,1
1409706,0.11,0
1409854,0.04,0
1410660,0.13,0
1410714,0.32,0
1411399,1.41,1
1412548,0.2,0
1412944,0.0,0
1413098,2.7,1
1413546,2.2,1
1414412,0.35,0
1414616,0.34,0
1414618,0.27,0
1415417,0.0,0
1415489,0.4,1
1415590,0.3,0
1417166,0.6699999999999999,1
1417489,0.0,0
1417569,0.06,0
1417757,2.33,1
1417893,3.28,1
1418015,7.409999999999999,1
1418307,0.04,0
1418498,0.0,0
1418912,1.14,1
1419062,1.13,1
1419430,0.05,0
1419809,0.9,1
1420300,1.38,1
1420706,0.32,0
1420715,6.18,1
1420868,0.86,1
1421116,0.14,0
1422833,0.35,0
1423082,1.76,1
1423098,0.0,0
1423123,0.24,0
1423321,0.06,0
1423613,0.36,1
1423798,2.2,1
1424084,0.84,1
1424332,0.59,1
1424716,0.21,0
1427243,0.0,0
1427352,0.05,0
1427381,0.51,1
1428501,1.37,1
1429693,0.71,1
1429710,0.91,1
1430128,0.29,0
1432593,0.91,1
1432946,18.04,1
1433395,1.05,1
1434120,1.95,1
1434340,4.71,1
1434654,1.81,1
1434931,0.19,0
1434956,0.0,0
1436404,0.01,0
1437621,0.08,0
1439222,0.33,0
1439333,1.79,1
1439449,0.06,0
1439611,0.7,1
1440109,1.15,1
1440691,0.02,0
1441920,0.94,1
1442346,0.0,0
1442412,0.73,1
1442768,0.14,0
1442860,0.0,0
1442864,1.34,1
1443186,0.06,0
1443812,4.53,1
1444040,1.37,1
1444304,0.81,1
1444513,0.54,1
1445060,0.13,0
1445298,0.27,0
1445618,0.07,0
1445871,1.48,1
1446751,0.74,1
1446764,0.57,1
1446988,0.31,0
1447642,0.33,0
1447684,2.5700000000000003,1
1448674,0.98,1
1449155,0.02,0
1449710,0.04,0
1449904,1.0,1
1451269,0.08,0
1451723,2.32,1
1451743,0.09,0
1452026,0.03,0
1453801,0.4,1
1453898,8.559999999999999,1
1454655,0.05,0
1454772,1.53,1
1455309,0.0,0
1456436,0.55,1
1457351,1.58,1
1457505,0.43,1
1457974,0.12,0
1459187,0.0,0
1459260,2.58,1
1459377,0.15,0
1459609,0.0,0
1460313,4.96,1
1461161,2.81,1
1461503,0.04,0
1461630,1.55,1
1462483,5.93,1
1463509,1.91,1
1464358,2.96,1
1464880,0.07,0
1465030,0.0,0
1465539,0.57,1
1466422,0.46,1
1466713,0.3,0
1467387,0.3,0
1467989,1.64,1
1468231,0.64,1
1468247,0.05,0
1468317,0.0,0
1468472,0.18,0
1468617,0.19,0
1468667,0.0,0
1469036,2.34,1
1470471,1.35,1
1471506,0.0,0
1472225,1.1,1
1472433,0.0,0
1472745,0.32,0
1472993,0.11,0
1473507,0.0,0
1473630,0.03,0
1473900,0.0,0
1474071,2.42,1
1474508,0.93,1
1474539,0.8,1
1474637,0.0,0
1474749,0.46,1
1475015,4.74,1
1475812,6.5600000000000005,1
1475855,0.0,0
1476954,0.19,0
1477622,0.06,0
1477833,2.59,1
1478269,1.04,1
1478535,0.25,0
1479666,0.18,0
1479833,0.29,0
1480124,0.19,0
1480473,0.0,0
1481058,0.72,1
1482059,1.35,1
1482208,0.98,1
1482460,1.07,1
1483081,0.87,1
1483320,0.0,0
1483451,1.51,1
1483464,2.6,1
1483578,3.03,1
1484799,0.15,0
1485117,0.23,0
1486107,0.2,0
1486465,0.16,0
1486872,2.5,1
1487700,0.9,1
1488450,0.05,0
1488713,1.84,1
1488809,0.61,1
1490202,0.33,0
1490696,2.44,1
1490702,0.03,0
1490833,3.57,1
1491538,2.62,1
1491770,0.02,0
1492339,1.0,1
1493800,0.9,1
1494238,2.3,1
1494472,0.05,0
1495021,0.03,0
1495039,0.69,1
1495058,0.06,0
1495090,0.75,1
1495141,1.03,1
1495196,0.61,1
1495355,0.6399999999999999,1
1495502,0.61,1
1495584,2.92,1
1495881,0.09,0
1496847,1.22,1
1497263,0.0,0
1497427,0.15,0
1498228,0.58,1
1499220,1.22,1
1499286,0.59,1
1499484,9.280000000000001,1
1500487,0.0,0
1500550,0.07,0
1500858,0.11,0
1501090,3.87,1
1503022,0.0,0
1503493,0.0,0
1503686,0.44,1
1503831,1.55,1
1504257,0.39,1
1504702,0.04,0
1505217,0.57,1
1506795,0.09,0
1507336,0.09,0
1507779,0.52,1
1509237,2.05,1
1509416,0.02,0
1509452,0.03,0
1509863,1.18,1
1510638,0.04,0
1510920,0.74,1
1510984,0.16,0
1511065,0.0,0
1511206,0.02,0
1511614,0.63,1
1512462,5.17,1
